query_label,repository_name,owner_login,full_name,url,description,topics,created_at,pushed_at,stars,forks,primary_language,issues_total,pull_requests_total,releases_total,contributors_count
stars_7501_10000,CKAD-exercises,dgkanatsios,dgkanatsios/CKAD-exercises,https://github.com/dgkanatsios/CKAD-exercises,A set of exercises to prepare for Certified Kubernetes Application Developer exam by Cloud Native Computing Foundation,kubernetes | ckad | certification | ckad-exercises,2018-07-01T06:47:48Z,2025-12-26T16:00:32Z,9903,5865,,61,309,0,174
stars_7501_10000,blinko,blinkospace,blinkospace/blinko,https://github.com/blinkospace/blinko,"An open-source, self-hosted personal AI note tool prioritizing privacy, built using TypeScript .",markdown | memos | nextjs | notebook | openai | self-hosted | postgres | react,2024-10-23T10:04:59Z,2026-03-25T12:35:59Z,9902,695,TypeScript,844,222,444,64
stars_7501_10000,duckstation,stenzek,stenzek/duckstation,https://github.com/stenzek/duckstation,Fast PlayStation 1 emulator for x86-64/AArch32/AArch64/RV64,playstation | psx | emulator | opengl | jit-compiler | vulkan | hardware-renderers | fast | appimage | ps1 | enhancements,2019-09-09T07:00:39Z,2026-03-25T23:07:43Z,9901,898,C++,0,1684,23,135
stars_7501_10000,jekyll-theme-chirpy,cotes2020,cotes2020/jekyll-theme-chirpy,https://github.com/cotes2020/jekyll-theme-chirpy,"A minimal, responsive, and feature-rich Jekyll theme for technical writing.",jekyll-theme | pwa | responsive-web-design | rubygems | jamstack | bootstrap | html5 | jekyll | devcontainer,2019-01-12T07:37:30Z,2026-03-25T21:55:52Z,9899,7192,HTML,943,1324,76,116
stars_7501_10000,pypdf,py-pdf,py-pdf/pypdf,https://github.com/py-pdf/pypdf,"A pure-python PDF library capable of splitting, merging, cropping, and transforming the pages of PDF files",pypdf2 | pdf | python | pdf-parser | pdf-parsing | pdf-manipulation | pdf-documents | help-wanted,2012-01-06T17:13:38Z,2026-03-26T08:04:23Z,9895,1554,Python,1386,1938,135,291
stars_7501_10000,UITableView-FDTemplateLayoutCell,forkingdog,forkingdog/UITableView-FDTemplateLayoutCell,https://github.com/forkingdog/UITableView-FDTemplateLayoutCell,Template auto layout cell for automatically UITableViewCell height calculating,,2015-04-16T13:14:19Z,2022-03-07T10:01:30Z,9893,1993,Objective-C,380,39,0,10
stars_7501_10000,art-of-node,max-mapper,max-mapper/art-of-node,https://github.com/max-mapper/art-of-node,:snowflake: a short introduction to node.js,,2013-03-21T19:17:16Z,2020-08-03T14:56:30Z,9889,848,JavaScript,25,65,0,41
stars_7501_10000,backend-challenges,CollabCodeTech,CollabCodeTech/backend-challenges,https://github.com/CollabCodeTech/backend-challenges,A public list of open-source challenges from jobs around the world,backend-challenges | jobs | challenges | coding-challenges | interview-test | job-challenge | knowledge,2019-07-08T23:07:34Z,2026-02-04T00:02:22Z,9888,678,,16,42,0,26
stars_7501_10000,purifycss,purifycss,purifycss/purifycss,https://github.com/purifycss/purifycss,Remove unused CSS. Also works with single-page apps.,,2015-05-26T02:42:17Z,2020-10-17T03:45:35Z,9888,381,JavaScript,124,109,1,20
stars_7501_10000,fluentui-emoji,microsoft,microsoft/fluentui-emoji,https://github.com/microsoft/fluentui-emoji,"A collection of familiar, friendly, and modern emoji from Microsoft",emoji,2021-07-30T01:44:32Z,2025-01-30T19:33:58Z,9887,545,Python,126,56,0,10
stars_7501_10000,favicon-cheat-sheet,audreyfeldroy,audreyfeldroy/favicon-cheat-sheet,https://github.com/audreyfeldroy/favicon-cheat-sheet,Obsessive cheat sheet to favicon sizes/types.,,2013-08-05T12:54:19Z,2026-01-22T10:23:59Z,9887,400,,41,41,0,27
stars_7501_10000,paascloud-master,paascloud,paascloud/paascloud-master,https://github.com/paascloud/paascloud-master,spring cloud + vue + oAuth2.0全家桶实战，前后端分离模拟商城，完整的购物流程、后端运营平台，可以实现快速搭建企业级微服务项目。支持微信登录等三方登录。,springcloud | rocketmq | oauth2 | vuejs2 | spring-cloud,2018-03-17T05:40:43Z,2023-10-09T02:24:04Z,9886,4259,Java,125,48,0,7
stars_7501_10000,usql,xo,xo/usql,https://github.com/xo/usql,Universal command-line interface for SQL databases,sql | postgresql | mysql | sqlite3 | command-line | microsoft-sql-server | oracle-database | database | golang | mariadb | go | postgres | sqlite | oracle,2017-03-02T13:03:21Z,2026-03-26T09:14:58Z,9884,387,Go,410,153,94,43
stars_7501_10000,be-a-professional-programmer,stanzhai,stanzhai/be-a-professional-programmer,https://github.com/stanzhai/be-a-professional-programmer,成为专业程序员路上用到的各种优秀资料、神器及框架,awesome | programmer | programmer-tool,2014-06-19T07:49:35Z,2023-02-21T06:47:27Z,9883,2106,,22,22,0,17
stars_7501_10000,krita-ai-diffusion,Acly,Acly/krita-ai-diffusion,https://github.com/Acly/krita-ai-diffusion,"Streamlined interface for generating images with AI in Krita. Inpaint and outpaint with optional text prompt, no tweaking required.",generative-ai | krita-plugin | stable-diffusion,2023-09-01T22:52:13Z,2026-03-26T09:20:19Z,9883,556,Python,1778,152,75,45
stars_7501_10000,Game-Programmer-Study-Notes,QianMo,QianMo/Game-Programmer-Study-Notes,https://github.com/QianMo/Game-Programmer-Study-Notes,":anchor:  我的游戏程序员生涯的读书笔记合辑。你可以把它看作一个加强版的Blog。涉及图形学、实时渲染、编程实践、GPU编程、设计模式、软件工程等内容。Keep Reading , Keep Writing , Keep Coding.",game-development | notes | game-developing-notes | books | study-notes | graphics | realtime-rendering | gpu-programming | shader | real-time-rendering | cg | blog | ebook | ebooks | book | game-programming | game-programmer | rendering,2016-11-16T06:57:32Z,2021-10-16T10:02:21Z,9882,1754,,806,2,0,4
stars_7501_10000,JoltPhysics,jrouwe,jrouwe/JoltPhysics,https://github.com/jrouwe/JoltPhysics,A multi core friendly rigid body physics and collision detection library. Written in C++. Suitable for games and VR applications. Used by Horizon Forbidden West and Death Stranding 2.,physics | vr | game-development | cpp | c-plus-plus | game-engine | physics-engine | physics-simulation | simulation,2021-08-12T14:12:24Z,2026-03-25T21:09:16Z,9882,683,C++,427,920,15,80
stars_7501_10000,intel-one-mono,intel,intel/intel-one-mono,https://github.com/intel/intel-one-mono,Intel One Mono font repository,,2023-04-11T20:25:19Z,2025-09-08T22:22:24Z,9880,323,,52,14,5,8
stars_7501_10000,nougat,facebookresearch,facebookresearch/nougat,https://github.com/facebookresearch/nougat,Implementation of Nougat Neural Optical Understanding for Academic Documents,,2023-06-07T14:26:29Z,2025-02-21T16:38:00Z,9880,622,Python,226,41,2,15
stars_7501_10000,startbootstrap-sb-admin-2,StartBootstrap,StartBootstrap/startbootstrap-sb-admin-2,https://github.com/StartBootstrap/startbootstrap-sb-admin-2,"A free, open source, Bootstrap admin theme created by Start Bootstrap",bootstrap | html | bootstrap4 | bootstrap-4 | bootstrap-theme | bootstrap-template | open-source | free,2014-10-25T00:36:48Z,2024-07-02T22:16:03Z,9879,5729,HTML,256,236,0,29
stars_7501_10000,redigo,gomodule,gomodule/redigo,https://github.com/gomodule/redigo,Go client for Redis,go | redis,2012-04-14T04:31:58Z,2025-11-02T15:23:35Z,9877,1245,Go,457,236,18,79
stars_7501_10000,react-app-rewired,timarney,timarney/react-app-rewired,https://github.com/timarney/react-app-rewired,Override create-react-app webpack configs without ejecting,react | create-react-app | never | eject | webpack | config,2016-08-08T19:14:34Z,2025-02-13T03:23:53Z,9876,419,JavaScript,418,241,13,104
stars_7501_10000,go-cloud,google,google/go-cloud,https://github.com/google/go-cloud,The Go Cloud Development Kit (Go CDK): A library and tools for open cloud development in Go.,cloud | golang | portable | server | multi-cloud | hybrid-cloud | go | aws | gcp | azure,2018-03-21T22:57:26Z,2026-03-24T22:50:57Z,9876,837,Go,1258,2338,45,159
stars_7501_10000,art-template,goofychris,goofychris/art-template,https://github.com/goofychris/art-template,High performance JavaScript templating engine,template-engine | javascript | nodejs | koa | express | webpack,2012-06-03T03:37:57Z,2024-12-07T10:26:41Z,9875,2656,JavaScript,606,51,17,21
stars_7501_10000,nlp_chinese_corpus,brightmart,brightmart/nlp_chinese_corpus,https://github.com/brightmart/nlp_chinese_corpus,大规模中文自然语言处理语料  Large Scale Chinese Corpus for NLP,chinese-dataset | chinese-corpus | pretrain | word2vec | nlp | bert | language-model | wiki | news | question-answering | chinese | corpus | chinese-nlp | dataset | text-classification,2019-02-08T14:15:12Z,2026-02-06T11:42:20Z,9875,1556,,45,2,1,2
stars_7501_10000,Hackintosh,daliansky,daliansky/Hackintosh,https://github.com/daliansky/Hackintosh,Hackintosh long-term maintenance model EFI and installation tutorial,hackintosh | macos | efi | clover | mojave | bootloader | apple | hackintool | opencore | bigsur | catalina | highsierra | monterey,2019-01-14T06:26:56Z,2025-11-17T13:01:09Z,9873,1153,Shell,0,252,0,150
stars_7501_10000,uno,unoplatform,unoplatform/uno,https://github.com/unoplatform/uno,"Open-source platform for building cross-platform native Mobile, Web, Desktop and Embedded apps quickly.  Create rich, C#/XAML, single-codebase apps from any IDE. Hot Reload included! 90m+ NuGet Downloads!!",uno | uwp | android | uno-platform | roslyn | xamarin | webassembly | windows | mvvm | wasm | mono | xaml | cross-platform | csharp | macos | c-sharp | winui | linux | dotnet | hacktoberfest,2018-05-07T11:52:27Z,2026-03-26T12:01:19Z,9872,849,C#,8009,12279,76,342
stars_7501_10000,PySyft,OpenMined,OpenMined/PySyft,https://github.com/OpenMined/PySyft,Perform data science on data that remains in someone else's server,deep-learning | secure-computation | pytorch | privacy | cryptography | python | syft | federated-learning | hacktoberfest,2017-07-18T20:41:16Z,2025-07-15T05:50:57Z,9869,2004,Python,3408,5893,178,517
stars_7501_10000,xmrig,xmrig,xmrig/xmrig,https://github.com/xmrig/xmrig,"RandomX, KawPow, CryptoNight and GhostRider unified CPU/GPU miner and RandomX benchmark",monero | xmr | cpuminer | miner | cryptocurrency | xmrig | cryptonight | randomx | argon2,2017-04-15T05:57:53Z,2026-03-25T16:59:08Z,9869,3808,C,2898,747,167,65
stars_7501_10000,prometheus-operator,prometheus-operator,prometheus-operator/prometheus-operator,https://github.com/prometheus-operator/prometheus-operator,Prometheus Operator creates/configures/manages Prometheus clusters atop Kubernetes,kubernetes | prometheus | monitoring | hacktoberfest,2016-09-22T21:38:06Z,2026-03-26T10:30:13Z,9866,3846,Go,3133,5102,165,758
stars_7501_10000,html5shiv,aFarkas,aFarkas/html5shiv,https://github.com/aFarkas/html5shiv,This script is the defacto way to enable use of HTML5 sectioning elements in legacy Internet Explorer.,,2011-02-12T12:21:10Z,2024-07-07T13:46:38Z,9866,2529,JavaScript,159,96,3,39
stars_7501_10000,Piped,TeamPiped,TeamPiped/Piped,https://github.com/TeamPiped/Piped,An alternative privacy-friendly YouTube frontend which is efficient by design.,youtube | newpipe | vuejs | java | hacktoberfest | privacy | videos | ipfs | sponsorblock | activej | dearrow,2020-11-11T09:03:02Z,2026-03-26T07:37:52Z,9864,834,Vue,1477,2600,0,329
stars_7501_10000,pikvm,pikvm,pikvm/pikvm,https://github.com/pikvm/pikvm,Open and inexpensive DIY IP-KVM based on Raspberry Pi,raspberry-pi | kvm | ipmi | vnc | mass-storage-device | ip-kvm | ipkvm | pi-kvm | pikvm | video-capture-device | hdmi | vga | atx | raspberrypi | hardware,2019-09-16T13:18:57Z,2026-03-22T21:20:31Z,9864,539,,1053,579,0,114
stars_7501_10000,vue-material,vuematerial,vuematerial/vue-material,https://github.com/vuematerial/vue-material,"Vue.js Framework - ready-to-use Vue components with Material Design, free forever.",vue | javascript | material | material-design | vue-material | hacktoberfest | hacktoberfest2021,2016-06-17T22:41:53Z,2023-04-11T06:34:44Z,9864,1135,Vue,1656,740,33,97
stars_7501_10000,NetNewsWire,Ranchero-Software,Ranchero-Software/NetNewsWire,https://github.com/Ranchero-Software/NetNewsWire,RSS reader for macOS and iOS.,feed-reader | rss-reader | macos | json-feed | rss | rss-feed-reader | ios,2017-05-21T17:59:23Z,2026-03-25T02:45:04Z,9863,667,Swift,4286,918,176,97
stars_7501_10000,dufs,sigoden,sigoden/dufs,https://github.com/sigoden/dufs,"A file server that supports static serving, uploading, searching, accessing control, webdav...",cloud-disk | command-line | file-upload-server | static-server | rust | webdav | webdav-server | file-sharing,2022-05-26T12:09:04Z,2026-03-04T10:32:24Z,9862,511,Rust,413,262,56,26
stars_7501_10000,ai-toolkit,ostris,ostris/ai-toolkit,https://github.com/ostris/ai-toolkit,The ultimate training toolkit for finetuning diffusion models,,2023-07-05T18:45:11Z,2026-03-25T17:45:38Z,9860,1196,Python,555,197,0,17
stars_7501_10000,koin,InsertKoinIO,InsertKoinIO/koin,https://github.com/InsertKoinIO/koin,Koin - a pragmatic lightweight dependency injection framework for Kotlin & Kotlin Multiplatform,kotlin | dependency-injection | injection | android | kotlin-multiplatform | kotlin-multiplatform-library | library,2017-06-06T12:21:06Z,2026-03-18T16:26:26Z,9860,782,Kotlin,1643,663,50,198
stars_7501_10000,keystone,keystonejs,keystonejs/keystone,https://github.com/keystonejs/keystone,The superpowered headless CMS for Node.js — built with GraphQL and React,cms | cms-framework | graphql | nodejs | react | keystonejs,2018-04-05T10:48:37Z,2026-03-26T07:20:08Z,9860,1250,TypeScript,1704,7084,69,282
stars_7501_10000,buildkit,moby,moby/buildkit,https://github.com/moby/buildkit,"concurrent, cache-efficient, and Dockerfile-agnostic builder toolkit",buildkit | dockerfile | docker | oci-image | oci | containers | builder | go | cloud-native | golang,2017-05-31T17:04:10Z,2026-03-25T23:30:06Z,9860,1388,Go,2333,4086,274,386
stars_7501_10000,kit,HugoBlox,HugoBlox/kit,https://github.com/HugoBlox/kit,"⚡ The Open Research Copilot. Build high-perf Portfolios, Lab Sites & Docs in Markdown + Jupyter. 100% Data Control. 🦫 数据科学家的开源 Copilot。一键部署 👇",hugo | academic | theme | static-site-generator | cms | blog-engine | github-pages | netlify | hugo-theme | page-builder | website-builder | rmarkdown | rstudio | r | jupyter | documentation-tool | open-science | data-science | portfolio | blog,2016-04-26T22:09:15Z,2026-03-13T15:46:38Z,9858,2942,HTML,1912,653,54,208
stars_7501_10000,frappe,frappe,frappe/frappe,https://github.com/frappe/frappe,"Low code web framework for real world applications, in Python and Javascript",frappe | erpnext | python | javascript | web-framework | full-stack | email | multitenant | rest-api | webhooks | socket-io | security | postgres | mariadb | low-code | cms,2011-06-08T08:14:16Z,2026-03-26T12:11:21Z,9857,4769,Python,7823,28291,1000,1018
stars_7501_10000,landscape,cncf,cncf/landscape,https://github.com/cncf/landscape,"🌄 The Cloud Native Interactive Landscape filters and sorts hundreds of projects and products, and shows details including GitHub stars, funding, first and last commits, contributor counts and headquarters location.",cloud-native | landscape | cncf | svg | logo | serverless | crunchbase | wasm,2016-11-04T19:30:00Z,2026-03-25T23:33:08Z,9854,2141,,730,4023,0,1014
stars_7501_10000,termshark,gcla,gcla/termshark,https://github.com/gcla/termshark,"A terminal UI for tshark, inspired by Wireshark",tshark | wireshark | pcap | tcell | tui | gowid | golang | go,2019-04-20T03:08:13Z,2024-04-30T06:15:11Z,9851,434,Go,135,35,7,16
stars_7501_10000,opencode-antigravity-auth,NoeFabris,NoeFabris/opencode-antigravity-auth,https://github.com/NoeFabris/opencode-antigravity-auth,Enable Opencode to authenticate against Antigravity (Google's IDE) via OAuth so you can use Antigravity rate limits and access models like gemini-3-pro and claude-opus-4-5-thinking with your Google credentials.,claude | gemini | google | opencode,2025-12-09T23:46:18Z,2026-03-06T11:17:37Z,9848,671,TypeScript,284,210,91,37
stars_7501_10000,bootstrap-select,snapappointments,snapappointments/bootstrap-select,https://github.com/snapappointments/bootstrap-select,":rocket: The jQuery plugin that brings select elements into the 21st century with intuitive multiselection, searching, and much more.",javascript | bootstrap | jquery | dropdown | select | ui | ux,2012-09-26T20:56:59Z,2024-07-29T12:26:57Z,9847,2699,JavaScript,2248,603,75,159
